Date,Level
01-07-72,-209.38
02-07-72,-209.38
03-07-72,-209.39
04-07-72,-209.4
05-07-72,-209.4
06-07-72,-209.41
07-07-72,-209.43
08-07-72,-209.44
09-07-72,-209.45
10-07-72,-209.46
11-07-72,-209.47
12-07-72,-209.48
13-07-72,-209.49
14-07-72,-209.5
15-07-72,-209.51
16-07-72,-209.53
17-07-72,-209.54
18-07-72,-209.55
19-07-72,-209.57
20-07-72,-209.58
21-07-72,-209.59
22-07-72,-209.61
23-07-72,-209.62
24-07-72,-209.64
25-07-72,-209.65
26-07-72,-209.66
27-07-72,-209.67
28-07-72,-209.69
29-07-72,-209.7
30-07-72,-209.71
31-07-72,-209.72
01-08-72,-209.73
02-08-72,-209.74
03-08-72,-209.75
04-08-72,-209.77
05-08-72,-209.78
06-08-72,-209.8
07-08-72,-209.81
08-08-72,-209.82
09-08-72,-209.83
10-08-72,-209.84
11-08-72,-209.85
12-08-72,-209.87
13-08-72,-209.88
14-08-72,-209.88
15-08-72,-209.88
16-08-72,-209.91
17-08-72,-209.92
18-08-72,-209.93
19-08-72,-209.94
20-08-72,-209.96
21-08-72,-209.96
22-08-72,-209.97
23-08-72,-209.99
24-08-72,-210
25-08-72,-210.01
26-08-72,-210.02
27-08-72,-210.03
28-08-72,-210.04
29-08-72,-210.06
30-08-72,-210.07
31-08-72,-210.07
01-09-72,-210.08
02-09-72,-210.09
03-09-72,-210.11
04-09-72,-210.12
05-09-72,-210.12
06-09-72,-210.13
07-09-72,-210.15
08-09-72,-210.16
09-09-72,-210.17
10-09-72,-210.18
11-09-72,-210.19
12-09-72,-210.2
13-09-72,-210.21
14-09-72,-210.21
15-09-72,-210.22
16-09-72,-210.23
17-09-72,-210.24
18-09-72,-210.24
19-09-72,-210.25
20-09-72,-210.25
21-09-72,-210.26
22-09-72,-210.27
23-09-72,-210.28
24-09-72,-210.28
25-09-72,-210.29
26-09-72,-210.3
27-09-72,-210.31
28-09-72,-210.32
29-09-72,-210.33
30-09-72,-210.34
01-10-72,-210.35
02-10-72,-210.36
03-10-72,-210.37
04-10-72,-210.38
05-10-72,-210.39
06-10-72,-210.4
07-10-72,-210.41
08-10-72,-210.42
09-10-72,-210.43
10-10-72,-210.43
11-10-72,-210.44
12-10-72,-210.45
13-10-72,-210.45
14-10-72,-210.46
15-10-72,-210.46
16-10-72,-210.47
17-10-72,-210.47
18-10-72,-210.48
19-10-72,-210.49
20-10-72,-210.51
21-10-72,-210.52
22-10-72,-210.53
23-10-72,-210.54
24-10-72,-210.54
25-10-72,-210.55
26-10-72,-210.56
27-10-72,-210.57
28-10-72,-210.58
29-10-72,-210.59
30-10-72,-210.59
31-10-72,-210.6
01-11-72,-210.61
02-11-72,-210.61
03-11-72,-210.61
04-11-72,-210.61
05-11-72,-210.62
06-11-72,-210.63
07-11-72,-210.64
08-11-72,-210.65
09-11-72,-210.66
10-11-72,-210.67
11-11-72,-210.68
12-11-72,-210.68
13-11-72,-210.69
14-11-72,-210.69
15-11-72,-210.7
16-11-72,-210.7
17-11-72,-210.71
18-11-72,-210.71
19-11-72,-210.72
20-11-72,-210.72
21-11-72,-210.73
22-11-72,-210.73
23-11-72,-210.74
24-11-72,-210.75
25-11-72,-210.75
26-11-72,-210.75
27-11-72,-210.75
28-11-72,-210.76
29-11-72,-210.76
30-11-72,-210.77
01-12-72,-210.77
02-12-72,-210.78
03-12-72,-210.8
04-12-72,-210.8
05-12-72,-210.81
06-12-72,-210.81
07-12-72,-210.81
08-12-72,-210.82
09-12-72,-210.82
10-12-72,-210.83
11-12-72,-210.83
12-12-72,-210.83
13-12-72,-210.83
14-12-72,-210.84
15-12-72,-210.84
16-12-72,-210.84
17-12-72,-210.85
18-12-72,-210.85
19-12-72,-210.85
20-12-72,-210.84
21-12-72,-210.84
22-12-72,-210.84
23-12-72,-210.84
24-12-72,-210.85
25-12-72,-210.86
26-12-72,-210.87
27-12-72,-210.88
28-12-72,-210.88
29-12-72,-210.88
30-12-72,-210.88
31-12-72,-210.88
01-01-73,-210.88
02-01-73,-210.88
03-01-73,-210.89
04-01-73,-210.89
05-01-73,-210.9
06-01-73,-210.91
07-01-73,-210.91
08-01-73,-210.91
09-01-73,-210.91
10-01-73,-210.91
11-01-73,-210.91
12-01-73,-210.91
13-01-73,-210.91
14-01-73,-210.9
15-01-73,-210.86
16-01-73,-210.85
17-01-73,-210.85
18-01-73,-210.84
19-01-73,-210.84
20-01-73,-210.83
21-01-73,-210.83
22-01-73,-210.83
23-01-73,-210.83
24-01-73,-210.83
25-01-73,-210.84
26-01-73,-210.84
27-01-73,-210.83
28-01-73,-210.82
29-01-73,-210.81
30-01-73,-210.81
31-01-73,-210.79
01-02-73,-210.77
02-02-73,-210.76
03-02-73,-210.76
04-02-73,-210.75
05-02-73,-210.75
06-02-73,-210.74
07-02-73,-210.74
08-02-73,-210.73
09-02-73,-210.73
10-02-73,-210.73
11-02-73,-210.73
12-02-73,-210.73
13-02-73,-210.72
14-02-73,-210.72
15-02-73,-210.72
16-02-73,-210.72
17-02-73,-210.72
18-02-73,-210.72
19-02-73,-210.72
20-02-73,-210.72
21-02-73,-210.71
22-02-73,-210.72
23-02-73,-210.71
24-02-73,-210.7
25-02-73,-210.7
26-02-73,-210.69
27-02-73,-210.69
28-02-73,-210.69
01-03-73,-210.68
02-03-73,-210.68
03-03-73,-210.66
04-03-73,-210.65
05-03-73,-210.65
06-03-73,-210.63
07-03-73,-210.58
08-03-73,-210.54
09-03-73,-210.51
10-03-73,-210.49
11-03-73,-210.48
12-03-73,-210.47
13-03-73,-210.46
14-03-73,-210.46
15-03-73,-210.45
16-03-73,-210.44
17-03-73,-210.43
18-03-73,-210.43
19-03-73,-210.42
20-03-73,-210.42
21-03-73,-210.41
22-03-73,-210.4
23-03-73,-210.39
24-03-73,-210.39
25-03-73,-210.39
26-03-73,-210.38
27-03-73,-210.38
28-03-73,-210.36
29-03-73,-210.36
30-03-73,-210.35
31-03-73,-210.34
01-04-73,-210.34
02-04-73,-210.34
03-04-73,-210.33
04-04-73,-210.33
05-04-73,-210.32
06-04-73,-210.31
07-04-73,-210.3
08-04-73,-210.3
09-04-73,-210.29
10-04-73,-210.29
11-04-73,-210.29
12-04-73,-210.28
13-04-73,-210.28
14-04-73,-210.28
15-04-73,-210.28
16-04-73,-210.28
17-04-73,-210.27
18-04-73,-210.27
19-04-73,-210.27
20-04-73,-210.25
21-04-73,-210.25
22-04-73,-210.25
23-04-73,-210.25
24-04-73,-210.25
25-04-73,-210.25
26-04-73,-210.25
27-04-73,-210.25
28-04-73,-210.25
29-04-73,-210.25
30-04-73,-210.25
01-05-73,-210.25
02-05-73,-210.25
03-05-73,-210.25
04-05-73,-210.25
05-05-73,-210.25
06-05-73,-210.25
07-05-73,-210.25
08-05-73,-210.24
09-05-73,-210.24
10-05-73,-210.24
11-05-73,-210.25
12-05-73,-210.25
13-05-73,-210.25
14-05-73,-210.25
15-05-73,-210.25
16-05-73,-210.25
17-05-73,-210.25
18-05-73,-210.25
19-05-73,-210.25
20-05-73,-210.25
21-05-73,-210.25
22-05-73,-210.25
23-05-73,-210.25
24-05-73,-210.25
25-05-73,-210.25
26-05-73,-210.26
27-05-73,-210.26
28-05-73,-210.27
29-05-73,-210.27
30-05-73,-210.27
31-05-73,-210.28
01-06-73,-210.29
02-06-73,-210.29
03-06-73,-210.29
04-06-73,-210.3
05-06-73,-210.3
06-06-73,-210.3
07-06-73,-210.31
08-06-73,-210.31
09-06-73,-210.32
10-06-73,-210.32
11-06-73,-210.33
12-06-73,-210.33
13-06-73,-210.34
14-06-73,-210.35
15-06-73,-210.35
16-06-73,-210.36
17-06-73,-210.37
18-06-73,-210.38
19-06-73,-210.39
20-06-73,-210.4
21-06-73,-210.42
22-06-73,-210.42
23-06-73,-210.43
24-06-73,-210.44
25-06-73,-210.45
26-06-73,-210.46
27-06-73,-210.47
28-06-73,-210.48
29-06-73,-210.49
30-06-73,-210.5
01-07-73,-210.51
02-07-73,-210.52
03-07-73,-210.53
04-07-73,-210.54
05-07-73,-210.55
06-07-73,-210.57
07-07-73,-210.58
08-07-73,-210.59
09-07-73,-210.6
10-07-73,-210.6
11-07-73,-210.61
12-07-73,-210.62
13-07-73,-210.63
14-07-73,-210.64
15-07-73,-210.65
16-07-73,-210.66
17-07-73,-210.67
18-07-73,-210.68
19-07-73,-210.69
20-07-73,-210.7
21-07-73,-210.71
22-07-73,-210.72
23-07-73,-210.74
24-07-73,-210.75
25-07-73,-210.76
26-07-73,-210.77
27-07-73,-210.79
28-07-73,-210.8
29-07-73,-210.81
30-07-73,-210.83
31-07-73,-210.84
01-08-73,-210.85
02-08-73,-210.86
03-08-73,-210.88
04-08-73,-210.89
05-08-73,-210.91
06-08-73,-210.92
07-08-73,-210.93
08-08-73,-210.94
09-08-73,-210.95
10-08-73,-210.96
11-08-73,-210.97
12-08-73,-210.98
13-08-73,-210.99
14-08-73,-211.01
15-08-73,-211.02
16-08-73,-211.03
17-08-73,-211.04
18-08-73,-211.05
19-08-73,-211.06
20-08-73,-211.08
21-08-73,-211.09
22-08-73,-211.1
23-08-73,-211.1
24-08-73,-211.11
25-08-73,-211.12
26-08-73,-211.12
27-08-73,-211.13
28-08-73,-211.14
29-08-73,-211.15
30-08-73,-211.15
31-08-73,-211.16
01-09-73,-211.17
02-09-73,-211.18
03-09-73,-211.18
04-09-73,-211.19
05-09-73,-211.19
06-09-73,-211.2
07-09-73,-211.21
08-09-73,-211.22
09-09-73,-211.22
10-09-73,-211.23
11-09-73,-211.24
12-09-73,-211.25
13-09-73,-211.26
14-09-73,-211.26
15-09-73,-211.27
16-09-73,-211.28
17-09-73,-211.29
18-09-73,-211.3
19-09-73,-211.31
20-09-73,-211.31
21-09-73,-211.32
22-09-73,-211.32
23-09-73,-211.33
24-09-73,-211.34
25-09-73,-211.34
26-09-73,-211.34
27-09-73,-211.35
28-09-73,-211.36
29-09-73,-211.37
30-09-73,-211.38
01-10-73,-211.4
02-10-73,-211.41
03-10-73,-211.41
04-10-73,-211.43
05-10-73,-211.43
06-10-73,-211.44
07-10-73,-211.46
08-10-73,-211.47
09-10-73,-211.48
10-10-73,-211.49
11-10-73,-211.5
12-10-73,-211.5
13-10-73,-211.51
14-10-73,-211.53
15-10-73,-211.54
16-10-73,-211.55
17-10-73,-211.56
18-10-73,-211.58
19-10-73,-211.59
20-10-73,-211.6
21-10-73,-211.61
22-10-73,-211.62
23-10-73,-211.63
24-10-73,-211.64
25-10-73,-211.65
26-10-73,-211.66
27-10-73,-211.67
28-10-73,-211.69
29-10-73,-211.7
30-10-73,-211.71
31-10-73,-211.72
01-11-73,-211.74
02-11-73,-211.74
03-11-73,-211.73
04-11-73,-211.73
05-11-73,-211.72
06-11-73,-211.72
07-11-73,-211.71
08-11-73,-211.71
09-11-73,-211.7
10-11-73,-211.7
11-11-73,-211.7
12-11-73,-211.7
13-11-73,-211.7
14-11-73,-211.69
15-11-73,-211.69
16-11-73,-211.69
17-11-73,-211.68
18-11-73,-211.68
19-11-73,-211.68
20-11-73,-211.68
21-11-73,-211.68
22-11-73,-211.68
23-11-73,-211.68
24-11-73,-211.68
25-11-73,-211.67
26-11-73,-211.67
27-11-73,-211.67
28-11-73,-211.67
29-11-73,-211.68
30-11-73,-211.69
01-12-73,-211.69
02-12-73,-211.69
03-12-73,-211.69
04-12-73,-211.7
05-12-73,-211.7
06-12-73,-211.71
07-12-73,-211.71
08-12-73,-211.7
09-12-73,-211.69
10-12-73,-211.69
11-12-73,-211.69
12-12-73,-211.69
13-12-73,-211.69
14-12-73,-211.69
15-12-73,-211.69
16-12-73,-211.7
17-12-73,-211.69
18-12-73,-211.69
19-12-73,-211.69
20-12-73,-211.7
21-12-73,-211.7
22-12-73,-211.71
23-12-73,-211.71
24-12-73,-211.71
25-12-73,-211.72
26-12-73,-211.72
27-12-73,-211.72
28-12-73,-211.72
29-12-73,-211.72
30-12-73,-211.73
31-12-73,-211.73
01-01-74,-211.73
02-01-74,-211.73
03-01-74,-211.74
04-01-74,-211.74
05-01-74,-211.75
06-01-74,-211.75
07-01-74,-211.76
08-01-74,-211.75
09-01-74,-211.75
10-01-74,-211.72
11-01-74,-211.7
12-01-74,-211.7
13-01-74,-211.7
14-01-74,-211.69
15-01-74,-211.66
16-01-74,-211.65
17-01-74,-211.6
18-01-74,-211.51
19-01-74,-211.47
20-01-74,-211.44
21-01-74,-211.35
22-01-74,-211.22
23-01-74,-211.16
24-01-74,-211.12
25-01-74,-211.11
26-01-74,-211.09
27-01-74,-211.07
28-01-74,-211.06
29-01-74,-211.04
30-01-74,-211.02
31-01-74,-211
01-02-74,-210.94
02-02-74,-210.92
03-02-74,-210.91
04-02-74,-210.9
05-02-74,-210.87
06-02-74,-210.87
07-02-74,-210.86
08-02-74,-210.85
09-02-74,-210.84
10-02-74,-210.84
11-02-74,-210.82
12-02-74,-210.78
13-02-74,-210.71
14-02-74,-210.75
15-02-74,-210.73
16-02-74,-210.72
17-02-74,-210.71
18-02-74,-210.7
19-02-74,-210.7
20-02-74,-210.69
21-02-74,-210.68
22-02-74,-210.67
23-02-74,-210.67
24-02-74,-210.67
25-02-74,-210.66
26-02-74,-210.65
27-02-74,-210.64
28-02-74,-210.63
01-03-74,-210.55
02-03-74,-210.47
03-03-74,-210.41
04-03-74,-210.37
05-03-74,-210.35
06-03-74,-210.33
07-03-74,-210.31
08-03-74,-210.29
09-03-74,-210.29
10-03-74,-210.26
11-03-74,-210.25
12-03-74,-210.23
13-03-74,-210.23
14-03-74,-210.21
15-03-74,-210.2
16-03-74,-210.17
17-03-74,-210.16
18-03-74,-210.13
19-03-74,-210.11
20-03-74,-210.1
21-03-74,-210.08
22-03-74,-210.05
23-03-74,-210.05
24-03-74,-210.03
25-03-74,-210.02
26-03-74,-210.01
27-03-74,-210
28-03-74,-209.98
29-03-74,-209.97
30-03-74,-209.96
31-03-74,-209.95
01-04-74,-209.92
02-04-74,-209.91
03-04-74,-209.91
04-04-74,-209.91
05-04-74,-209.89
06-04-74,-209.88
07-04-74,-209.87
08-04-74,-209.86
09-04-74,-209.83
10-04-74,-209.79
11-04-74,-209.75
12-04-74,-209.73
13-04-74,-209.71
14-04-74,-209.69
15-04-74,-209.67
16-04-74,-209.66
17-04-74,-209.64
18-04-74,-209.63
19-04-74,-209.62
20-04-74,-209.61
21-04-74,-209.6
22-04-74,-209.59
23-04-74,-209.59
24-04-74,-209.58
25-04-74,-209.57
26-04-74,-209.56
27-04-74,-209.56
28-04-74,-209.56
29-04-74,-209.55
30-04-74,-209.55
01-05-74,-209.54
02-05-74,-209.54
03-05-74,-209.53
04-05-74,-209.54
05-05-74,-209.54
06-05-74,-209.53
07-05-74,-209.53
08-05-74,-209.53
09-05-74,-209.53
10-05-74,-209.52
11-05-74,-209.53
12-05-74,-209.53
13-05-74,-209.54
14-05-74,-209.53
15-05-74,-209.53
16-05-74,-209.54
17-05-74,-209.54
18-05-74,-209.54
19-05-74,-209.54
20-05-74,-209.55
21-05-74,-209.55
22-05-74,-209.55
23-05-74,-209.57
24-05-74,-209.57
25-05-74,-209.57
26-05-74,-209.58
27-05-74,-209.58
28-05-74,-209.59
29-05-74,-209.59
30-05-74,-209.59
31-05-74,-209.59
01-06-74,-209.59
02-06-74,-209.6
03-06-74,-209.61
04-06-74,-209.62
05-06-74,-209.62
06-06-74,-209.62
07-06-74,-209.63
08-06-74,-209.64
09-06-74,-209.64
10-06-74,-209.64
11-06-74,-209.65
12-06-74,-209.65
13-06-74,-209.65
14-06-74,-209.66
15-06-74,-209.67
16-06-74,-209.68
17-06-74,-209.68
18-06-74,-209.69
19-06-74,-209.69
20-06-74,-209.69
21-06-74,-209.7
22-06-74,-209.71
23-06-74,-209.72
24-06-74,-209.73
25-06-74,-209.74
26-06-74,-209.74
27-06-74,-209.74
28-06-74,-209.75
29-06-74,-209.76
30-06-74,-209.76
01-07-74,-209.77
02-07-74,-209.78
03-07-74,-209.79
04-07-74,-209.8
05-07-74,-209.81
06-07-74,-209.82
07-07-74,-209.83
08-07-74,-209.83
09-07-74,-209.84
10-07-74,-209.85
11-07-74,-209.87
12-07-74,-209.88
13-07-74,-209.89
14-07-74,-209.9
15-07-74,-209.91
16-07-74,-209.91
17-07-74,-209.92
18-07-74,-209.93
19-07-74,-209.94
20-07-74,-209.95
21-07-74,-209.96
22-07-74,-209.97
23-07-74,-209.98
24-07-74,-209.99
25-07-74,-210
26-07-74,-210.01
27-07-74,-210.02
28-07-74,-210.03
29-07-74,-210.04
30-07-74,-210.06
31-07-74,-210.06
01-08-74,-210.07
02-08-74,-210.08
03-08-74,-210.09
04-08-74,-210.1
05-08-74,-210.11
06-08-74,-210.12
07-08-74,-210.12
08-08-74,-210.13
09-08-74,-210.14
10-08-74,-210.16
11-08-74,-210.17
12-08-74,-210.17
13-08-74,-210.18
14-08-74,-210.18
15-08-74,-210.19
16-08-74,-210.21
17-08-74,-210.23
18-08-74,-210.25
19-08-74,-210.26
20-08-74,-210.27
21-08-74,-210.28
22-08-74,-210.29
23-08-74,-210.3
24-08-74,-210.3
25-08-74,-210.31
26-08-74,-210.32
27-08-74,-210.33
28-08-74,-210.34
29-08-74,-210.35
30-08-74,-210.36
31-08-74,-210.37
01-09-74,-210.38
02-09-74,-210.39
03-09-74,-210.39
04-09-74,-210.4
05-09-74,-210.41
06-09-74,-210.41
07-09-74,-210.42
08-09-74,-210.43
09-09-74,-210.43
10-09-74,-210.44
11-09-74,-210.45
12-09-74,-210.45
13-09-74,-210.46
14-09-74,-210.47
15-09-74,-210.48
16-09-74,-210.49
17-09-74,-210.5
18-09-74,-210.51
19-09-74,-210.52
20-09-74,-210.53
21-09-74,-210.54
22-09-74,-210.55
23-09-74,-210.56
24-09-74,-210.56
25-09-74,-210.57
26-09-74,-210.58
27-09-74,-210.59
28-09-74,-210.6
29-09-74,-210.62
30-09-74,-210.62
01-10-74,-210.63
02-10-74,-210.64
03-10-74,-210.65
04-10-74,-210.66
05-10-74,-210.67
06-10-74,-210.67
07-10-74,-210.68
08-10-74,-210.69
09-10-74,-210.7
10-10-74,-210.71
11-10-74,-210.72
12-10-74,-210.73
13-10-74,-210.73
14-10-74,-210.74
15-10-74,-210.75
16-10-74,-210.75
17-10-74,-210.76
18-10-74,-210.76
19-10-74,-210.78
20-10-74,-210.79
21-10-74,-210.79
22-10-74,-210.8
23-10-74,-210.81
24-10-74,-210.81
25-10-74,-210.82
26-10-74,-210.82
27-10-74,-210.82
28-10-74,-210.83
29-10-74,-210.84
30-10-74,-210.84
31-10-74,-210.85
01-11-74,-210.86
02-11-74,-210.87
03-11-74,-210.87
04-11-74,-210.89
05-11-74,-210.9
06-11-74,-210.9
07-11-74,-210.91
08-11-74,-210.92
09-11-74,-210.93
10-11-74,-210.94
11-11-74,-210.94
12-11-74,-210.94
13-11-74,-210.95
14-11-74,-210.95
15-11-74,-210.96
16-11-74,-210.97
17-11-74,-210.97
18-11-74,-210.98
19-11-74,-210.99
20-11-74,-210.99
21-11-74,-211
22-11-74,-211.01
23-11-74,-211.01
24-11-74,-211.01
25-11-74,-210.99
26-11-74,-210.98
27-11-74,-210.99
28-11-74,-210.99
29-11-74,-210.99
30-11-74,-210.99
01-12-74,-211
02-12-74,-211
03-12-74,-211
04-12-74,-211.01
05-12-74,-211.01
06-12-74,-211
07-12-74,-211
08-12-74,-210.99
09-12-74,-210.98
10-12-74,-210.98
11-12-74,-210.96
12-12-74,-210.95
13-12-74,-210.95
14-12-74,-210.95
15-12-74,-210.96
16-12-74,-210.96
17-12-74,-210.96
18-12-74,-210.96
19-12-74,-210.96
20-12-74,-210.95
21-12-74,-210.95
22-12-74,-210.95
23-12-74,-210.95
24-12-74,-210.96
25-12-74,-210.96
26-12-74,-210.96
27-12-74,-210.97
28-12-74,-210.97
29-12-74,-210.97
30-12-74,-210.97
31-12-74,-210.98
01-01-75,-210.98
02-01-75,-210.98
03-01-75,-210.99
04-01-75,-210.99
05-01-75,-210.98
06-01-75,-210.97
07-01-75,-210.97
08-01-75,-210.98
09-01-75,-210.98
10-01-75,-210.98
11-01-75,-210.97
12-01-75,-210.96
13-01-75,-210.95
14-01-75,-210.95
15-01-75,-210.95
16-01-75,-210.96
17-01-75,-210.97
18-01-75,-210.96
19-01-75,-210.96
20-01-75,-210.97
21-01-75,-210.97
22-01-75,-210.96
23-01-75,-210.97
24-01-75,-210.97
25-01-75,-210.97
26-01-75,-210.97
27-01-75,-210.97
28-01-75,-210.96
29-01-75,-210.95
30-01-75,-210.95
31-01-75,-210.95
01-02-75,-210.95
02-02-75,-210.92
03-02-75,-210.9
04-02-75,-210.87
05-02-75,-210.86
06-02-75,-210.85
07-02-75,-210.84
08-02-75,-210.83
09-02-75,-210.82
10-02-75,-210.77
11-02-75,-210.74
12-02-75,-210.73
13-02-75,-210.72
14-02-75,-210.71
15-02-75,-210.71
16-02-75,-210.7
17-02-75,-210.7
18-02-75,-210.7
19-02-75,-210.7
20-02-75,-210.69
21-02-75,-210.65
22-02-75,-210.6
23-02-75,-210.57
24-02-75,-210.54
25-02-75,-210.52
26-02-75,-210.51
27-02-75,-210.48
28-02-75,-210.48
01-03-75,-210.43
02-03-75,-210.36
03-03-75,-210.33
04-03-75,-210.31
05-03-75,-210.29
06-03-75,-210.29
07-03-75,-210.28
08-03-75,-210.27
09-03-75,-210.26
10-03-75,-210.25
11-03-75,-210.24
12-03-75,-210.23
13-03-75,-210.22
14-03-75,-210.21
15-03-75,-210.2
16-03-75,-210.19
17-03-75,-210.19
18-03-75,-210.18
19-03-75,-210.17
20-03-75,-210.15
21-03-75,-210.14
22-03-75,-210.13
23-03-75,-210.12
24-03-75,-210.12
25-03-75,-210.12
26-03-75,-210.12
27-03-75,-210.11
28-03-75,-210.11
29-03-75,-210.1
30-03-75,-210.1
31-03-75,-210.09
01-04-75,-210.09
02-04-75,-210.09
03-04-75,-210.09
04-04-75,-210.09
05-04-75,-210.09
06-04-75,-210.09
07-04-75,-210.08
08-04-75,-210.08
09-04-75,-210.08
10-04-75,-210.07
11-04-75,-210.07
12-04-75,-210.07
13-04-75,-210.07
14-04-75,-210.08
15-04-75,-210.08
16-04-75,-210.08
17-04-75,-210.08
18-04-75,-210.08
19-04-75,-210.07
20-04-75,-210.08
21-04-75,-210.08
22-04-75,-210.08
23-04-75,-210.07
24-04-75,-210.07
25-04-75,-210.08
26-04-75,-210.08
27-04-75,-210.08
28-04-75,-210.08
29-04-75,-210.08
30-04-75,-210.08
01-05-75,-210.08
02-05-75,-210.08
03-05-75,-210.08
04-05-75,-210.08
05-05-75,-210.09
06-05-75,-210.09
07-05-75,-210.1
08-05-75,-210.1
09-05-75,-210.1
10-05-75,-210.11
11-05-75,-210.11
12-05-75,-210.11
13-05-75,-210.11
14-05-75,-210.12
15-05-75,-210.12
16-05-75,-210.12
17-05-75,-210.13
18-05-75,-210.13
19-05-75,-210.13
20-05-75,-210.14
21-05-75,-210.14
22-05-75,-210.14
23-05-75,-210.14
24-05-75,-210.15
25-05-75,-210.15
26-05-75,-210.15
27-05-75,-210.16
28-05-75,-210.16
29-05-75,-210.17
30-05-75,-210.17
31-05-75,-210.18
01-06-75,-210.19
02-06-75,-210.2
03-06-75,-210.2
04-06-75,-210.2
05-06-75,-210.21
06-06-75,-210.22
07-06-75,-210.23
08-06-75,-210.24
09-06-75,-210.25
10-06-75,-210.26
11-06-75,-210.27
12-06-75,-210.28
13-06-75,-210.29
14-06-75,-210.3
15-06-75,-210.31
16-06-75,-210.32
17-06-75,-210.33
18-06-75,-210.33
19-06-75,-210.34
20-06-75,-210.35
21-06-75,-210.37
22-06-75,-210.38
23-06-75,-210.39
24-06-75,-210.4
25-06-75,-210.41
26-06-75,-210.41
27-06-75,-210.42
28-06-75,-210.44
29-06-75,-210.45
30-06-75,-210.46
01-07-75,-210.47
02-07-75,-210.48
03-07-75,-210.49
04-07-75,-210.51
05-07-75,-210.52
06-07-75,-210.54
07-07-75,-210.55
08-07-75,-210.56
09-07-75,-210.58
10-07-75,-210.59
11-07-75,-210.6
12-07-75,-210.61
13-07-75,-210.62
14-07-75,-210.63
15-07-75,-210.65
16-07-75,-210.66
17-07-75,-210.67
18-07-75,-210.68
19-07-75,-210.69
20-07-75,-210.7
21-07-75,-210.71
22-07-75,-210.72
23-07-75,-210.73
24-07-75,-210.75
25-07-75,-210.76
26-07-75,-210.8
27-07-75,-210.8
28-07-75,-210.81
29-07-75,-210.81
30-07-75,-210.82
31-07-75,-210.84
01-08-75,-210.85
02-08-75,-210.86
03-08-75,-210.87
04-08-75,-210.89
05-08-75,-210.91
06-08-75,-210.92
07-08-75,-210.93
08-08-75,-210.94
09-08-75,-210.95
10-08-75,-210.97
11-08-75,-210.98
12-08-75,-211
13-08-75,-211.01
14-08-75,-211.02
15-08-75,-211.03
16-08-75,-211.04
17-08-75,-211.05
18-08-75,-211.07
19-08-75,-211.08
20-08-75,-211.09
21-08-75,-211.1
22-08-75,-211.11
23-08-75,-211.12
24-08-75,-211.12
25-08-75,-211.13
26-08-75,-211.14
27-08-75,-211.16
28-08-75,-211.17
29-08-75,-211.18
30-08-75,-211.19
31-08-75,-211.19
01-09-75,-211.2
02-09-75,-211.21
03-09-75,-211.21
04-09-75,-211.22
05-09-75,-211.22
06-09-75,-211.23
07-09-75,-211.24
08-09-75,-211.25
09-09-75,-211.26
10-09-75,-211.27
11-09-75,-211.28
12-09-75,-211.29
13-09-75,-211.31
14-09-75,-211.32
15-09-75,-211.33
16-09-75,-211.34
17-09-75,-211.35
18-09-75,-211.36
19-09-75,-211.37
20-09-75,-211.38
21-09-75,-211.39
22-09-75,-211.4
23-09-75,-211.41
24-09-75,-211.41
25-09-75,-211.42
26-09-75,-211.43
27-09-75,-211.44
28-09-75,-211.45
29-09-75,-211.46
30-09-75,-211.47
01-10-75,-211.58
02-10-75,-211.59
03-10-75,-211.6
04-10-75,-211.61
05-10-75,-211.62
06-10-75,-211.63
07-10-75,-211.64
08-10-75,-211.64
09-10-75,-211.65
10-10-75,-211.65
11-10-75,-211.66
12-10-75,-211.66
13-10-75,-211.67
14-10-75,-211.68
15-10-75,-211.68
16-10-75,-211.69
17-10-75,-211.69
18-10-75,-211.7
19-10-75,-211.7
20-10-75,-211.71
21-10-75,-211.72
22-10-75,-211.73
23-10-75,-211.73
24-10-75,-211.74
25-10-75,-211.74
26-10-75,-211.75
27-10-75,-211.76
28-10-75,-211.77
29-10-75,-211.78
30-10-75,-211.78
31-10-75,-211.79
01-11-75,-211.8
02-11-75,-211.81
03-11-75,-211.82
04-11-75,-211.82
05-11-75,-211.82
06-11-75,-211.82
07-11-75,-211.82
08-11-75,-211.83
09-11-75,-211.83
10-11-75,-211.82
11-11-75,-211.82
12-11-75,-211.81
13-11-75,-211.8
14-11-75,-211.8
15-11-75,-211.79
16-11-75,-211.79
17-11-75,-211.79
18-11-75,-211.78
19-11-75,-211.79
20-11-75,-211.79
21-11-75,-211.78
22-11-75,-211.78
23-11-75,-211.78
24-11-75,-211.78
25-11-75,-211.77
